CustomerID,Gender,Age,City,AnnualIncome_juta,SpendingScore,Recency_hari,Frequency_bulan,MonetaryValue_ribu,PreferredCategory
CUST06024,Male,29,Surabaya,92.2,87,9,47,822,Home & Living
CUST06025,Female,45,Surabaya,42.6,37,59,12,247,Fashion
CUST06026,Female,52,Makassar,20.3,8,91,5,107,Food & Beverage
CUST06027,Male,25,Palembang,31.9,52,8,4,232,Fashion
CUST06028,Male,30,Jakarta,28.1,58,7,6,196,Fashion
CUST06029,Female,26,Medan,87.7,91,2,44,943,Home & Living
CUST06030,Female,47,Medan,62.0,54,10,32,413,Food & Beverage
CUST06031,Female,28,Semarang,96.8,86,3,42,901,Fashion
CUST06032,Male,41,Medan,67.6,60,15,27,642,Fashion
CUST06033,Male,26,Surabaya,43.6,50,10,3,172,Home & Living
CUST06034,Male,57,Makassar,22.9,11,88,5,57,Food & Beverage
CUST06035,Male,60,Bandung,21.1,13,96,3,27,Electronics
CUST06036,Male,29,Yogyakarta,96.4,83,1,47,815,Home & Living
CUST06037,Female,50,Bandung,70.9,61,17,32,445,Fashion
CUST06038,Female,47,Surabaya,49.2,38,53,10,185,Sports
CUST06039,Male,26,Yogyakarta,28.7,43,7,11,235,Fashion
CUST06040,Female,47,Makassar,41.3,32,59,11,157,Sports
CUST06041,Male,58,Yogyakarta,17.9,16,90,5,59,Beauty
CUST06042,Male,51,Yogyakarta,47.0,39,61,10,207,Sports
CUST06043,Male,28,Jakarta,85.5,90,1,46,739,Electronics
CUST06044,Male,45,Makassar,67.8,59,19,34,468,Fashion
CUST06045,Male,25,Medan,34.3,56,4,6,97,Food & Beverage
CUST06046,Female,44,Surabaya,52.1,38,55,9,203,Electronics
CUST06047,Female,51,Jakarta,52.9,33,57,8,72,Home & Living
CUST06048,Male,56,Medan,20.7,9,99,3,53,Fashion
CUST06049,Female,25,Makassar,31.2,54,7,4,247,Electronics
CUST06050,Male,61,Medan,11.4,8,93,2,152,Electronics
CUST06051,Female,23,Surabaya,37.6,54,7,4,308,Fashion
CUST06052,Female,61,Jakarta,19.1,14,96,2,10,Electronics
CUST06053,Female,50,Medan,65.0,61,13,32,548,Food & Beverage
CUST06054,Female,64,Surabaya,17.3,11,96,3,40,Fashion
CUST06055,Female,19,Bandung,27.6,55,8,3,303,Beauty
CUST06056,Female,25,Bandung,30.2,54,11,5,296,Electronics
CUST06057,Female,45,Semarang,72.1,59,22,26,503,Beauty
CUST06058,Female,48,Bandung,74.0,53,15,28,503,Home & Living
CUST06059,Female,41,Bandung,79.0,64,14,31,515,Food & Beverage
CUST06060,Female,20,Bandung,28.3,56,3,7,286,Sports
CUST06061,Female,29,Surabaya,98.5,85,3,47,1030,Electronics
CUST06062,Male,18,Medan,25.8,48,5,1,315,Food & Beverage
CUST06063,Male,37,Jakarta,66.2,65,10,30,544,Home & Living
CUST06064,Male,61,Semarang,25.4,15,96,1,137,Food & Beverage
CUST06065,Female,29,Surabaya,91.0,96,3,47,1139,Fashion
CUST06066,Female,44,Surabaya,65.1,60,18,30,567,Electronics
CUST06067,Female,59,Medan,20.4,11,99,3,41,Home & Living
CUST06068,Male,31,Jakarta,88.0,88,1,46,755,Beauty
CUST06069,Male,33,Medan,92.0,88,2,42,938,Home & Living
CUST06070,Female,27,Jakarta,34.2,51,10,1,183,Electronics
CUST06071,Male,63,Medan,20.3,12,93,5,177,Home & Living
CUST06072,Male,63,Semarang,23.7,13,104,1,149,Home & Living
CUST06073,Female,28,Medan,26.0,55,14,5,151,Home & Living
CUST06074,Female,47,Semarang,40.1,36,63,11,235,Food & Beverage
CUST06075,Female,20,Bandung,32.2,53,7,5,179,Home & Living
CUST06076,Male,30,Makassar,100.3,81,5,42,905,Food & Beverage
CUST06077,Female,30,Jakarta,33.9,60,6,3,140,Food & Beverage
CUST06078,Female,30,Surabaya,99.1,87,13,44,964,Food & Beverage
CUST06079,Male,29,Palembang,94.5,89,6,46,812,Electronics
CUST06080,Male,48,Semarang,48.3,37,55,9,304,Food & Beverage
CUST06081,Female,19,Semarang,28.6,47,8,3,99,Home & Living
CUST06082,Female,27,Semarang,29.2,54,9,4,114,Food & Beverage
CUST06083,Male,59,Jakarta,29.9,12,101,1,11,Food & Beverage
CUST06084,Female,41,Palembang,64.6,61,8,27,510,Home & Living
CUST06085,Female,51,Surabaya,48.8,38,48,8,333,Electronics
CUST06086,Female,46,Jakarta,42.2,37,60,9,299,Home & Living
CUST06087,Female,22,Jakarta,28.5,49,7,5,336,Fashion
CUST06088,Female,29,Surabaya,31.8,51,2,5,142,Home & Living
CUST06089,Male,33,Medan,100.1,83,2,46,932,Electronics
CUST06090,Male,48,Surabaya,69.2,64,15,27,473,Home & Living
CUST06091,Male,25,Makassar,87.5,92,7,45,758,Home & Living
CUST06092,Male,42,Jakarta,47.5,30,60,7,163,Fashion
CUST06093,Female,46,Jakarta,44.1,35,66,12,249,Home & Living
CUST06094,Male,25,Surabaya,30.0,45,7,7,177,Electronics
CUST06095,Male,29,Jakarta,93.0,88,2,46,950,Beauty
CUST06096,Female,31,Makassar,96.0,86,1,45,933,Electronics
CUST06097,Male,40,Jakarta,61.1,56,15,32,369,Sports
CUST06098,Female,63,Surabaya,16.8,14,100,4,138,Food & Beverage
CUST06099,Female,64,Bandung,20.5,11,93,1,108,Home & Living
CUST06100,Female,47,Jakarta,46.5,35,61,7,162,Food & Beverage
CUST06101,Male,60,Yogyakarta,18.7,7,89,2,116,Food & Beverage
CUST06102,Female,40,Semarang,68.6,51,21,30,491,Food & Beverage
CUST06103,Female,22,Jakarta,34.4,54,3,5,75,Electronics
CUST06104,Female,28,Bandung,31.6,52,10,3,246,Fashion
CUST06105,Male,23,Jakarta,30.1,48,5,1,148,Sports
CUST06106,Male,46,Medan,48.2,37,59,8,362,Fashion
CUST06107,Male,31,Bandung,98.1,95,4,48,919,Electronics
CUST06108,Female,40,Makassar,61.9,64,19,34,348,Home & Living
CUST06109,Male,47,Medan,69.0,57,11,28,453,Home & Living
CUST06110,Male,27,Makassar,93.6,82,10,46,1028,Fashion
CUST06111,Female,47,Makassar,36.7,33,57,4,309,Fashion
CUST06112,Female,34,Jakarta,89.1,89,1,48,767,Food & Beverage
CUST06113,Female,24,Medan,34.9,45,13,5,160,Electronics
CUST06114,Female,55,Jakarta,29.3,11,94,1,105,Sports
CUST06115,Male,41,Jakarta,67.4,61,11,30,597,Fashion
CUST06116,Female,50,Jakarta,43.1,38,58,15,237,Beauty
CUST06117,Female,52,Surabaya,52.1,32,57,9,179,Beauty
CUST06118,Male,65,Semarang,27.3,19,96,2,120,Fashion
CUST06119,Female,23,Surabaya,34.9,50,12,4,135,Electronics
CUST06120,Female,56,Semarang,21.6,8,93,3,156,Fashion
CUST06121,Female,61,Jakarta,21.7,8,99,4,45,Electronics
CUST06122,Male,25,Bandung,29.4,53,8,1,298,Fashion
CUST06123,Female,47,Surabaya,60.3,30,61,12,61,Beauty
CUST06124,Male,29,Semarang,28.3,47,12,5,55,Food & Beverage
CUST06125,Male,45,Palembang,43.4,29,56,13,162,Fashion
CUST06126,Male,52,Bandung,65.6,58,14,28,627,Food & Beverage
CUST06127,Male,26,Bandung,93.2,95,5,45,785,Electronics
CUST06128,Female,23,Palembang,24.7,48,5,5,90,Home & Living
CUST06129,Female,26,Surabaya,91.0,89,4,43,840,Food & Beverage
CUST06130,Male,23,Surabaya,26.3,50,2,2,293,Sports
CUST06131,Female,26,Medan,35.0,56,11,3,309,Fashion
CUST06132,Male,42,Bandung,69.4,55,13,28,476,Electronics
CUST06133,Male,64,Semarang,18.4,8,96,6,10,Electronics
CUST06134,Male,27,Surabaya,32.8,48,1,7,289,Beauty
CUST06135,Female,51,Medan,22.6,13,95,3,49,Fashion
CUST06136,Female,60,Semarang,19.2,18,92,4,10,Fashion
CUST06137,Male,62,Medan,10.0,11,92,1,76,Home & Living
CUST06138,Female,30,Jakarta,94.7,88,1,43,958,Home & Living
CUST06139,Male,62,Bandung,26.2,20,101,1,103,Beauty
CUST06140,Female,26,Palembang,99.0,85,2,49,898,Beauty
CUST06141,Male,44,Jakarta,54.4,30,50,6,254,Electronics
CUST06142,Female,26,Semarang,31.4,49,7,2,215,Electronics
CUST06143,Female,60,Semarang,15.4,11,98,8,138,Fashion
CUST06144,Female,66,Medan,27.1,12,93,4,10,Beauty
CUST06145,Male,47,Jakarta,49.0,34,54,14,155,Home & Living
CUST06146,Female,18,Jakarta,25.2,48,11,2,189,Electronics
CUST06147,Female,43,Bandung,44.2,41,50,9,131,Electronics
CUST06148,Male,26,Surabaya,38.9,49,4,6,262,Fashion
CUST06149,Female,42,Surabaya,55.4,37,55,10,280,Home & Living
CUST06150,Female,23,Surabaya,42.7,53,11,1,171,Electronics
CUST06151,Male,42,Makassar,52.9,37,53,14,296,Electronics
CUST06152,Female,60,Makassar,25.6,16,92,1,112,Electronics
CUST06153,Male,58,Jakarta,22.9,10,98,3,10,Electronics
CUST06154,Male,60,Makassar,23.1,14,86,3,44,Fashion
CUST06155,Female,28,Medan,99.9,86,4,43,927,Beauty
CUST06156,Female,31,Bandung,89.6,90,2,43,1012,Electronics
CUST06157,Male,56,Jakarta,21.9,16,91,2,115,Home & Living
CUST06158,Female,43,Medan,68.1,52,12,34,410,Electronics
CUST06159,Female,20,Surabaya,21.2,61,6,3,285,Food & Beverage
CUST06160,Female,40,Bandung,73.7,58,12,30,456,Fashion
CUST06161,Female,27,Jakarta,31.7,54,1,4,200,Beauty
CUST06162,Male,38,Makassar,68.0,61,18,32,561,Home & Living
CUST06163,Female,46,Surabaya,66.3,65,14,31,412,Fashion
CUST06164,Male,28,Medan,103.8,87,7,46,964,Food & Beverage
CUST06165,Male,27,Bandung,30.0,52,1,5,203,Home & Living
CUST06166,Female,44,Yogyakarta,56.6,65,12,28,484,Beauty
CUST06167,Male,43,Jakarta,68.6,61,9,30,348,Food & Beverage
CUST06168,Male,60,Palembang,23.1,13,86,7,10,Food & Beverage
CUST06169,Female,48,Semarang,48.9,36,58,11,132,Electronics
CUST06170,Female,66,Semarang,22.4,15,96,2,65,Food & Beverage
CUST06171,Female,20,Makassar,34.1,45,4,5,218,Beauty
CUST06172,Male,18,Medan,37.3,48,4,6,327,Home & Living
CUST06173,Female,46,Jakarta,63.4,64,16,34,442,Electronics
CUST06174,Female,61,Medan,14.2,5,96,1,23,Home & Living
CUST06175,Female,30,Bandung,92.0,88,9,43,888,Fashion
CUST06176,Female,61,Bandung,21.4,14,98,1,67,Home & Living
CUST06177,Male,46,Surabaya,65.1,67,13,30,573,Beauty
CUST06178,Female,44,Jakarta,67.3,61,14,32,515,Electronics
CUST06179,Female,50,Bandung,41.4,27,54,9,274,Beauty
CUST06180,Female,33,Jakarta,100.0,86,4,42,967,Electronics
CUST06181,Female,22,Jakarta,33.4,49,10,6,115,Fashion
CUST06182,Male,45,Bandung,68.1,50,11,31,390,Home & Living
CUST06183,Female,46,Jakarta,49.2,34,60,13,224,Home & Living
CUST06184,Female,61,Medan,16.3,8,88,1,48,Fashion
CUST06185,Male,23,Jakarta,26.5,55,15,1,334,Electronics
CUST06186,Female,21,Makassar,33.7,46,13,1,229,Beauty
CUST06187,Female,45,Jakarta,68.1,65,15,29,386,Fashion
CUST06188,Female,44,Bandung,67.8,66,8,29,476,Sports
CUST06189,Male,27,Bandung,43.5,52,7,1,169,Beauty
CUST06190,Female,24,Medan,32.1,46,10,6,341,Fashion
CUST06191,Male,47,Surabaya,70.3,54,11,32,446,Home & Living
CUST06192,Male,23,Medan,97.3,84,1,47,951,Fashion
CUST06193,Female,44,Semarang,70.2,62,16,29,571,Electronics
CUST06194,Female,66,Jakarta,21.1,6,98,5,99,Fashion
CUST06195,Female,23,Jakarta,30.5,52,11,9,172,Electronics
CUST06196,Female,60,Medan,10.0,19,91,4,87,Fashion
CUST06197,Female,22,Makassar,37.4,52,5,3,278,Food & Beverage
CUST06198,Female,22,Bandung,35.6,47,8,2,389,Electronics
CUST06199,Female,63,Medan,27.1,11,88,1,67,Electronics
CUST06200,Male,56,Surabaya,16.3,14,97,1,53,Food & Beverage
CUST06201,Male,48,Makassar,41.5,33,52,12,131,Fashion
CUST06202,Male,49,Semarang,42.8,31,59,5,333,Fashion
CUST06203,Female,25,Medan,28.1,56,7,5,208,Sports
CUST06204,Male,58,Surabaya,22.6,7,90,5,10,Fashion
CUST06205,Female,48,Bandung,45.4,36,59,13,212,Food & Beverage
CUST06206,Female,27,Surabaya,91.9,98,2,46,962,Food & Beverage
CUST06207,Female,65,Bandung,12.2,13,93,1,155,Home & Living
CUST06208,Male,47,Jakarta,40.3,41,59,11,395,Sports
CUST06209,Male,59,Jakarta,24.6,17,101,4,61,Food & Beverage
CUST06210,Male,24,Jakarta,97.3,85,6,42,863,Fashion
CUST06211,Male,39,Yogyakarta,52.8,38,59,11,275,Electronics
CUST06212,Male,60,Bandung,23.7,11,95,1,10,Beauty
CUST06213,Male,55,Bandung,20.9,16,95,1,102,Electronics
CUST06214,Male,45,Bandung,67.2,67,13,30,477,Food & Beverage
CUST06215,Female,24,Bandung,37.0,53,1,6,235,Home & Living
CUST06216,Female,48,Jakarta,67.0,51,14,32,399,Electronics
CUST06217,Female,29,Surabaya,98.3,88,6,47,892,Food & Beverage
CUST06218,Female,42,Jakarta,54.6,34,58,6,197,Fashion
CUST06219,Male,32,Jakarta,105.7,84,14,48,1116,Electronics
CUST06220,Female,27,Jakarta,91.9,84,1,45,815,Beauty
CUST06221,Male,48,Yogyakarta,54.0,39,62,12,231,Food & Beverage
CUST06222,Female,49,Jakarta,43.6,37,58,6,36,Beauty
CUST06223,Female,45,Jakarta,48.0,36,59,10,202,Beauty
CUST06224,Female,49,Jakarta,66.5,56,18,32,508,Sports
CUST06225,Male,24,Medan,32.3,52,7,1,218,Beauty
CUST06226,Female,18,Medan,33.2,51,3,9,113,Home & Living
CUST06227,Male,64,Surabaya,18.4,12,90,1,141,Home & Living
CUST06228,Female,47,Surabaya,50.7,34,57,11,119,Electronics
CUST06229,Male,47,Surabaya,66.3,60,8,31,450,Fashion
CUST06230,Male,43,Surabaya,70.3,66,17,31,417,Food & Beverage
CUST06231,Male,24,Semarang,99.1,89,1,44,828,Electronics
CUST06232,Male,50,Yogyakarta,71.2,56,9,31,502,Electronics
CUST06233,Male,32,Medan,95.1,93,5,41,942,Food & Beverage
CUST06234,Male,44,Surabaya,45.7,32,64,9,223,Electronics
CUST06235,Female,59,Surabaya,23.4,10,93,2,34,Fashion
CUST06236,Male,28,Makassar,92.4,90,6,46,962,Electronics
CUST06237,Male,27,Jakarta,103.3,92,4,42,843,Electronics
CUST06238,Male,26,Bandung,97.6,88,7,45,1043,Food & Beverage
CUST06239,Male,21,Medan,38.4,49,1,1,79,Food & Beverage
CUST06240,Male,61,Surabaya,19.9,17,99,3,152,Electronics
CUST06241,Female,46,Jakarta,65.9,59,14,28,502,Electronics
CUST06242,Female,34,Medan,97.0,83,2,41,904,Fashion
CUST06243,Female,45,Medan,71.4,57,14,29,483,Home & Living
CUST06244,Female,52,Medan,19.3,15,94,3,11,Electronics
CUST06245,Female,26,Palembang,38.6,46,6,3,207,Fashion
CUST06246,Female,34,Surabaya,98.2,90,2,48,897,Home & Living
CUST06247,Male,63,Palembang,19.0,11,101,1,179,Electronics
CUST06248,Female,50,Jakarta,53.9,37,60,13,213,Food & Beverage
CUST06249,Male,60,Jakarta,19.0,8,94,3,10,Fashion
CUST06250,Male,25,Makassar,22.6,52,4,2,205,Fashion
CUST06251,Male,30,Surabaya,89.7,91,3,43,949,Sports
CUST06252,Female,22,Surabaya,28.9,40,4,6,220,Fashion
CUST06253,Female,26,Jakarta,34.4,46,12,7,120,Fashion
CUST06254,Male,21,Jakarta,29.0,50,8,5,75,Electronics
CUST06255,Female,49,Medan,45.5,38,52,10,229,Fashion
CUST06256,Female,44,Bandung,69.8,63,10,28,521,Food & Beverage
CUST06257,Male,58,Semarang,18.7,11,91,7,12,Electronics
CUST06258,Female,23,Jakarta,40.7,58,1,5,289,Electronics
CUST06259,Male,20,Makassar,34.2,54,1,2,98,Electronics
CUST06260,Female,26,Surabaya,100.7,81,4,43,765,Home & Living
CUST06261,Male,43,Bandung,52.9,30,62,8,161,Home & Living
CUST06262,Male,61,Surabaya,27.7,16,98,4,10,Beauty
CUST06263,Male,42,Makassar,48.3,29,54,3,86,Food & Beverage
CUST06264,Male,59,Makassar,18.1,14,94,3,213,Beauty
CUST06265,Male,27,Bandung,38.2,42,12,4,128,Electronics
CUST06266,Female,27,Surabaya,25.1,46,6,4,120,Sports
CUST06267,Female,55,Semarang,19.4,18,86,3,10,Beauty
CUST06268,Female,59,Jakarta,22.4,12,89,1,10,Food & Beverage
CUST06269,Female,22,Yogyakarta,28.7,48,10,5,170,Food & Beverage
CUST06270,Female,49,Surabaya,50.3,35,57,12,432,Electronics
CUST06271,Male,32,Bandung,35.6,50,12,5,83,Beauty
CUST06272,Female,40,Makassar,65.0,58,16,32,514,Food & Beverage
CUST06273,Male,43,Semarang,67.8,57,15,33,297,Beauty
CUST06274,Female,23,Medan,40.2,52,2,3,247,Fashion
CUST06275,Female,64,Jakarta,13.0,14,92,2,227,Electronics
CUST06276,Male,23,Jakarta,94.9,84,8,49,974,Food & Beverage
CUST06277,Male,50,Semarang,59.4,30,63,7,199,Beauty
CUST06278,Female,44,Makassar,67.7,62,11,31,447,Electronics
CUST06279,Male,61,Jakarta,23.1,14,99,3,10,Fashion
CUST06280,Female,20,Palembang,39.0,53,10,6,142,Beauty
CUST06281,Male,49,Medan,48.8,39,54,8,241,Electronics
CUST06282,Female,32,Makassar,96.6,90,3,45,857,Fashion
CUST06283,Female,60,Semarang,22.5,12,95,1,189,Food & Beverage
CUST06284,Female,47,Jakarta,54.4,30,55,8,188,Beauty
CUST06285,Female,30,Surabaya,92.6,90,1,48,964,Food & Beverage
CUST06286,Female,40,Bandung,71.4,60,16,28,455,Electronics
CUST06287,Female,64,Surabaya,16.0,9,93,3,101,Sports
CUST06288,Male,58,Medan,17.2,6,96,1,84,Food & Beverage
CUST06289,Female,60,Bandung,18.4,7,93,2,38,Fashion
CUST06290,Female,40,Palembang,66.4,59,15,29,423,Home & Living
CUST06291,Female,48,Jakarta,48.9,26,49,10,72,Home & Living
CUST06292,Male,28,Bandung,99.7,92,1,42,842,Fashion
CUST06293,Female,47,Yogyakarta,67.9,59,12,27,527,Beauty
CUST06294,Female,59,Jakarta,13.2,6,97,3,35,Electronics
CUST06295,Female,26,Bandung,99.1,82,1,42,1006,Beauty
CUST06296,Male,26,Jakarta,32.3,50,6,3,64,Electronics
CUST06297,Male,30,Palembang,91.0,86,6,47,897,Electronics
CUST06298,Male,46,Medan,74.8,57,15,30,795,Beauty
CUST06299,Female,66,Surabaya,16.1,12,93,3,10,Electronics
CUST06300,Female,25,Palembang,29.8,53,4,5,62,Sports
CUST06301,Female,32,Jakarta,92.1,92,2,46,913,Electronics
CUST06302,Female,42,Surabaya,60.4,66,18,32,379,Beauty
CUST06303,Male,48,Medan,50.4,37,60,10,279,Sports
CUST06304,Male,26,Bandung,37.9,49,6,5,182,Food & Beverage
CUST06305,Female,33,Makassar,90.9,87,1,40,826,Electronics
CUST06306,Male,29,Medan,94.1,87,2,42,914,Electronics
CUST06307,Female,60,Bandung,15.2,13,99,1,10,Home & Living
CUST06308,Male,58,Surabaya,14.0,15,98,1,10,Electronics
CUST06309,Male,28,Surabaya,89.1,94,6,49,883,Home & Living
CUST06310,Male,65,Jakarta,14.0,10,97,4,137,Fashion
CUST06311,Male,27,Surabaya,93.7,90,2,43,942,Sports
CUST06312,Female,24,Semarang,36.4,47,11,2,171,Food & Beverage
CUST06313,Male,62,Surabaya,25.4,14,94,1,111,Electronics
CUST06314,Male,54,Yogyakarta,14.3,17,102,1,44,Beauty
CUST06315,Female,54,Makassar,43.6,41,54,7,185,Sports
CUST06316,Female,47,Palembang,45.4,27,57,11,375,Home & Living
CUST06317,Female,24,Semarang,33.7,47,1,3,202,Home & Living
CUST06318,Male,46,Jakarta,52.4,40,54,12,286,Beauty
CUST06319,Male,26,Medan,95.0,81,1,46,912,Electronics
CUST06320,Male,23,Surabaya,31.0,53,5,6,199,Beauty
CUST06321,Male,46,Yogyakarta,60.0,58,14,27,410,Electronics
CUST06322,Male,26,Semarang,99.4,89,7,42,855,Food & Beverage
CUST06323,Female,51,Semarang,56.7,33,53,10,301,Fashion
CUST06324,Female,59,Bandung,16.2,16,94,1,68,Fashion
CUST06325,Female,29,Palembang,99.9,84,1,47,873,Fashion
CUST06326,Male,29,Jakarta,93.2,89,4,43,927,Home & Living
CUST06327,Male,27,Surabaya,94.7,84,3,52,780,Home & Living
CUST06328,Male,48,Bandung,44.8,40,62,13,307,Fashion
CUST06329,Male,23,Bandung,32.9,50,1,3,123,Sports
CUST06330,Female,57,Semarang,16.0,9,92,5,98,Sports
CUST06331,Female,45,Semarang,64.6,61,20,27,450,Electronics
CUST06332,Female,61,Jakarta,30.3,12,97,5,216,Home & Living
CUST06333,Female,62,Semarang,15.9,10,104,2,179,Food & Beverage
CUST06334,Female,50,Surabaya,46.4,38,60,7,141,Fashion
CUST06335,Female,63,Surabaya,24.2,7,95,2,103,Beauty
CUST06336,Male,18,Bandung,38.4,58,10,6,117,Electronics
CUST06337,Female,27,Medan,102.4,82,11,44,926,Home & Living
CUST06338,Female,46,Medan,46.5,33,57,6,246,Home & Living
CUST06339,Male,45,Surabaya,46.6,35,52,10,131,Fashion
CUST06340,Male,46,Makassar,45.6,36,59,10,94,Electronics
CUST06341,Male,48,Jakarta,47.7,35,59,11,213,Fashion
CUST06342,Female,48,Jakarta,42.5,35,62,16,205,Beauty
CUST06343,Male,49,Surabaya,49.6,36,54,6,222,Home & Living
CUST06344,Female,62,Jakarta,25.5,13,89,4,135,Food & Beverage
CUST06345,Female,30,Yogyakarta,100.9,91,6,45,828,Home & Living
CUST06346,Female,64,Yogyakarta,21.3,5,98,1,10,Electronics
CUST06347,Female,23,Jakarta,95.1,85,3,47,785,Sports
CUST06348,Female,30,Surabaya,32.6,47,4,10,173,Beauty
CUST06349,Female,60,Palembang,12.2,16,98,2,10,Electronics
CUST06350,Male,60,Jakarta,17.8,16,93,4,71,Home & Living
CUST06351,Female,46,Jakarta,59.3,61,4,31,462,Fashion
CUST06352,Male,24,Makassar,25.6,56,4,6,307,Food & Beverage
CUST06353,Male,46,Surabaya,70.1,69,19,32,460,Electronics
CUST06354,Male,47,Semarang,64.0,62,8,27,499,Home & Living
CUST06355,Female,26,Medan,25.4,52,1,3,170,Electronics
CUST06356,Female,56,Medan,14.1,13,98,1,10,Food & Beverage
CUST06357,Female,26,Jakarta,89.6,96,5,48,904,Electronics
CUST06358,Male,48,Bandung,71.0,61,10,29,617,Fashion
CUST06359,Female,22,Medan,20.7,51,14,4,213,Electronics
CUST06360,Male,45,Bandung,47.4,47,57,8,260,Fashion
CUST06361,Female,64,Yogyakarta,11.2,7,91,5,73,Food & Beverage
CUST06362,Female,22,Jakarta,25.4,46,5,6,91,Home & Living
CUST06363,Male,44,Jakarta,46.8,41,57,9,203,Fashion
CUST06364,Female,43,Jakarta,67.3,60,17,33,694,Home & Living
CUST06365,Female,25,Palembang,97.4,95,7,43,991,Beauty
CUST06366,Female,42,Jakarta,66.7,57,10,36,500,Sports
CUST06367,Male,52,Semarang,42.7,39,59,10,183,Electronics
CUST06368,Female,42,Jakarta,65.6,63,12,29,478,Fashion
CUST06369,Female,25,Jakarta,94.7,94,1,45,890,Fashion
CUST06370,Male,35,Jakarta,100.2,90,2,46,971,Home & Living
CUST06371,Male,27,Surabaya,26.4,54,3,1,97,Food & Beverage
CUST06372,Female,44,Bandung,70.9,63,16,35,586,Electronics
CUST06373,Male,28,Jakarta,33.5,53,3,5,199,Electronics
CUST06374,Female,38,Medan,50.2,37,54,12,156,Food & Beverage
CUST06375,Male,44,Medan,69.4,56,13,30,592,Fashion
CUST06376,Male,60,Surabaya,13.6,17,93,2,109,Food & Beverage
CUST06377,Male,33,Surabaya,95.0,91,8,48,838,Electronics
CUST06378,Female,58,Jakarta,24.5,11,95,1,10,Fashion
CUST06379,Male,59,Jakarta,21.7,5,94,3,45,Sports
CUST06380,Male,42,Medan,68.2,61,12,34,453,Electronics
CUST06381,Female,59,Medan,24.3,16,93,1,10,Electronics
CUST06382,Male,61,Yogyakarta,21.9,5,93,2,58,Sports
CUST06383,Female,20,Makassar,103.4,87,6,45,939,Beauty
CUST06384,Male,29,Bandung,87.2,89,3,50,1061,Fashion
CUST06385,Male,59,Jakarta,26.3,12,96,1,180,Food & Beverage
CUST06386,Male,24,Surabaya,98.0,89,10,47,899,Fashion
CUST06387,Male,26,Bandung,32.7,51,3,2,139,Electronics
CUST06388,Female,48,Surabaya,63.4,57,17,27,434,Fashion
CUST06389,Female,24,Jakarta,92.2,88,1,45,665,Fashion
CUST06390,Male,51,Surabaya,53.9,31,58,13,156,Food & Beverage
CUST06391,Female,27,Jakarta,32.2,49,9,8,211,Fashion
CUST06392,Male,42,Bandung,75.6,58,11,28,515,Fashion
CUST06393,Female,43,Yogyakarta,72.0,56,10,24,524,Food & Beverage
CUST06394,Female,28,Jakarta,99.0,88,6,49,952,Fashion
CUST06395,Female,60,Makassar,23.8,15,97,1,107,Sports
CUST06396,Female,25,Surabaya,36.2,49,4,5,179,Fashion
CUST06397,Female,50,Medan,51.3,38,59,10,164,Beauty
CUST06398,Female,20,Medan,30.9,56,2,7,86,Home & Living
CUST06399,Female,27,Jakarta,85.9,91,14,43,1008,Electronics
CUST06400,Female,55,Surabaya,47.0,30,58,11,218,Home & Living
CUST06401,Male,58,Bandung,22.5,19,101,6,188,Electronics
CUST06402,Male,25,Yogyakarta,97.9,86,7,45,897,Beauty
CUST06403,Female,21,Jakarta,96.8,88,4,45,971,Home & Living
CUST06404,Male,59,Surabaya,26.4,13,95,1,147,Home & Living
CUST06405,Male,18,Palembang,27.6,54,9,4,322,Fashion
CUST06406,Female,63,Semarang,19.8,13,99,1,106,Fashion
CUST06407,Male,22,Surabaya,26.5,48,1,1,10,Home & Living
CUST06408,Female,43,Jakarta,65.9,61,16,29,541,Fashion
CUST06409,Female,42,Bandung,71.0,63,19,32,480,Fashion
CUST06410,Female,40,Medan,77.2,64,18,30,391,Food & Beverage
CUST06411,Female,24,Surabaya,33.0,45,1,3,194,Fashion
CUST06412,Female,63,Semarang,26.0,14,91,5,67,Home & Living
CUST06413,Female,56,Bandung,30.3,14,96,2,96,Fashion
CUST06414,Male,27,Surabaya,98.2,87,2,40,870,Electronics
CUST06415,Female,24,Surabaya,30.9,51,3,10,119,Home & Living
CUST06416,Female,27,Surabaya,87.1,87,4,46,903,Fashion
CUST06417,Female,43,Semarang,68.9,59,20,28,538,Beauty
CUST06418,Male,25,Bandung,30.0,50,8,1,125,Food & Beverage
CUST06419,Female,42,Surabaya,50.5,40,60,12,218,Beauty
CUST06420,Female,45,Semarang,68.2,56,14,29,481,Fashion
CUST06421,Female,45,Jakarta,49.1,32,50,13,312,Food & Beverage
CUST06422,Female,52,Palembang,42.7,37,61,8,194,Electronics
CUST06423,Female,26,Yogyakarta,30.9,51,6,3,340,Fashion
CUST06424,Male,29,Semarang,87.7,92,9,46,923,Beauty
